CName,ContextKey,MemberCode,IsRowKey,DefaultValue
A10.08.a_150_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.HedgeFundInvestmentStrategies.HedgeFundStrategy[MANF_CTAQ],PrimaryStrategyFlag,0,
A10.08.a_150_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.HedgeFundInvestmentStrategies.HedgeFundStrategy[MANF_CTAQ],StrategyNAVRate,0,
A10.08.a_160_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.HedgeFundInvestmentStrategies.HedgeFundStrategy[MULT_HFND],HedgeFundStrategyType,1,MULT_HFND
A10.08.a_160_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.HedgeFundInvestmentStrategies.HedgeFundStrategy[MULT_HFND],PrimaryStrategyFlag,0,
A10.08.a_160_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.HedgeFundInvestmentStrategies.HedgeFundStrategy[MULT_HFND],StrategyNAVRate,0,
A10.08.a_170_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.HedgeFundInvestmentStrategies.HedgeFundStrategy[OTHR_HFND],HedgeFundStrategyType,1,OTHR_HFND
A10.08.a_170_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.HedgeFundInvestmentStrategies.HedgeFundStrategy[OTHR_HFND],PrimaryStrategyFlag,0,
A10.08.a_170_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.HedgeFundInvestmentStrategies.HedgeFundStrategy[OTHR_HFND],StrategyNAVRate,0,
A10.08.a_170_061,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.HedgeFundInvestmentStrategies.HedgeFundStrategy[OTHR_HFND],StrategyTypeOtherDescription,0,
A10.08.b_180_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[VENT_CAPL],PrivateEquityFundStrategyType,1,VENT_CAPL
A10.08.b_180_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[VENT_CAPL],PrimaryStrategyFlag,0,
A10.08.b_180_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[VENT_CAPL],StrategyNAVRate,0,
A10.08.b_190_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[GRTH_CAPL],PrivateEquityFundStrategyType,1,GRTH_CAPL
A10.08.b_190_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[GRTH_CAPL],PrimaryStrategyFlag,0,
A10.08.b_190_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[GRTH_CAPL],StrategyNAVRate,0,
A10.08.b_200_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[MZNE_CAPL],PrivateEquityFundStrategyType,1,MZNE_CAPL
A10.08.b_200_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[MZNE_CAPL],PrimaryStrategyFlag,0,
A10.08.b_200_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[MZNE_CAPL],StrategyNAVRate,0,
A10.08.b_210_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[MULT_PEQF],PrivateEquityFundStrategyType,1,MULT_PEQF
A10.08.b_210_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[MULT_PEQF],PrimaryStrategyFlag,0,
A10.08.b_210_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[MULT_PEQF],StrategyNAVRate,0,
A10.08.b_220_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[OTHR_PEQF],PrivateEquityFundStrategyType,1,OTHR_PEQF
A10.08.b_220_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[OTHR_PEQF],PrimaryStrategyFlag,0,
A10.08.b_220_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[OTHR_PEQF],StrategyNAVRate,0,
A10.08.b_220_061,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.PrivateEquityFundInvestmentStrategies.PrivateEquityFundInvestmentStrategy[OTHR_PEQF],StrategyTypeOtherDescription,0,
A10.08.c_230_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[RESL_REST],RealEstateFundStrategyType,1,RESL_REST
A10.08.c_230_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[RESL_REST],PrimaryStrategyFlag,0,
A10.08.c_230_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[RESL_REST],StrategyNAVRate,0,
A10.08.c_240_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[COML_REST],RealEstateFundStrategyType,1,COML_REST
A10.08.c_240_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[COML_REST],PrimaryStrategyFlag,0,
A10.08.c_240_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[COML_REST],StrategyNAVRate,0,
A10.08.c_250_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[INDL_REST],RealEstateFundStrategyType,1,INDL_REST
A10.08.c_250_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[INDL_REST],PrimaryStrategyFlag,0,
A10.08.c_250_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[INDL_REST],StrategyNAVRate,0,
A10.08.c_260_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[MULT_REST],RealEstateFundStrategyType,1,MULT_REST
A10.08.c_260_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[MULT_REST],PrimaryStrategyFlag,0,
A10.08.c_260_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[MULT_REST],StrategyNAVRate,0,
A10.08.c_270_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[OTHR_REST],RealEstateFundStrategyType,1,OTHR_REST
A10.08.c_270_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[OTHR_REST],PrimaryStrategyFlag,0,
A10.08.c_270_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[OTHR_REST],StrategyNAVRate,0,
A10.08.c_270_061,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.RealEstateFundInvestmentStrategies.RealEstateFundStrategy[OTHR_REST],StrategyTypeOtherDescription,0,
A10.08.d_280_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[FOFS_FHFS],FundOfFundsStrategyType,1,FOFS_FHFS
A10.08.d_280_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[FOFS_FHFS],PrimaryStrategyFlag,0,
A10.08.d_280_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[FOFS_FHFS],StrategyNAVRate,0,
A10.08.d_290_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[FOFS_PRIV],FundOfFundsStrategyType,1,FOFS_PRIV
A10.08.d_290_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[FOFS_PRIV],PrimaryStrategyFlag,0,
A10.08.d_290_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[FOFS_PRIV],StrategyNAVRate,0,
A10.08.d_300_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[OTHR_FOFS],FundOfFundsStrategyType,1,OTHR_FOFS
A10.08.d_300_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[OTHR_FOFS],PrimaryStrategyFlag,0,
A10.08.d_300_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[OTHR_FOFS],StrategyNAVRate,0,
A10.08.d_300_061,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.FundOfFundsInvestmentStrategies.FundOfFundsStrategy[OTHR_FOFS],StrategyTypeOtherDescription,0,
A10.08.e_310_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_COMF],OtherFundStrategyType,1,OTHR_COMF
A10.08.e_310_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_COMF],PrimaryStrategyFlag,0,
A10.08.e_310_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_COMF],StrategyNAVRate,0,
A10.08.e_320_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_EQYF],OtherFundStrategyType,1,OTHR_EQYF
A10.08.e_320_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_EQYF],PrimaryStrategyFlag,0,
A10.08.e_320_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_EQYF],StrategyNAVRate,0,
A10.08.e_330_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_FXIF],OtherFundStrategyType,1,OTHR_FXIF
A10.08.e_330_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_FXIF],PrimaryStrategyFlag,0,
A10.08.e_330_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_FXIF],StrategyNAVRate,0,
A10.08.e_340_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_INFF],OtherFundStrategyType,1,OTHR_INFF
A10.08.e_340_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_INFF],PrimaryStrategyFlag,0,
A10.08.e_340_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_INFF],StrategyNAVRate,0,
A10.08.e_350_058_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_OTHF],OtherFundStrategyType,1,OTHR_OTHF
A10.08.e_350_059,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_OTHF],PrimaryStrategyFlag,0,
A10.08.e_350_060,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_OTHF],StrategyNAVRate,0,
A10.08.e_350_061,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription.OtherFundInvestmentStrategies.OtherFundStrategy[OTHR_OTHF],StrategyTypeOtherDescription,0,
A10.09_062_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription,HFTTransactionNumber,0,
A10.09_063_010,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.AIFDescription,HFTBuySellMarketValue,0,
A10.10_010_064_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[1],Ranking,1,1
A10.10_010_065,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[1],SubAssetType,0,
A10.10_010_066,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[1],InstrumentCodeType,0,
A10.10_010_067,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[1],InstrumentName,0,
A10.10_010_068,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[1],ISINInstrumentIdentification,0,
A10.10_010_069,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[1],AIIExchangeCode,0,
A10.10_010_070,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[1],AIIProductCode,0,
A10.10_010_071,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[1],AIIDerivativeType,0,
A10.10_010_072,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[1],AIIPutCallIdentifier,0,
A10.10_010_073,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[1],AIIExpiryDate,0,
A10.10_010_074,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[1],AIIStrikePrice,0,
A10.10_010_075,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[1],PositionType,0,
A10.10_010_076,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[1],PositionValue,0,
A10.10_010_077,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[1],ShortPositionHedgingRate,0,
A10.10_020_064_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[2],Ranking,1,2
A10.10_020_065,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[2],SubAssetType,0,
A10.10_020_066,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[2],InstrumentCodeType,0,
A10.10_020_067,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[2],InstrumentName,0,
A10.10_020_068,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[2],ISINInstrumentIdentification,0,
A10.10_020_069,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[2],AIIExchangeCode,0,
A10.10_020_070,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[2],AIIProductCode,0,
A10.10_020_071,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[2],AIIDerivativeType,0,
A10.10_020_072,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[2],AIIPutCallIdentifier,0,
A10.10_020_073,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[2],AIIExpiryDate,0,
A10.10_020_074,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[2],AIIStrikePrice,0,
A10.10_020_075,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[2],PositionType,0,
A10.10_020_076,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[2],PositionValue,0,
A10.10_020_077,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[2],ShortPositionHedgingRate,0,
A10.10_030_064_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[3],Ranking,1,3
A10.10_030_065,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[3],SubAssetType,0,
A10.10_030_066,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[3],InstrumentCodeType,0,
A10.10_030_067,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[3],InstrumentName,0,
A10.10_030_068,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[3],ISINInstrumentIdentification,0,
A10.10_030_069,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[3],AIIExchangeCode,0,
A10.10_030_070,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[3],AIIProductCode,0,
A10.10_030_071,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[3],AIIDerivativeType,0,
A10.10_030_072,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[3],AIIPutCallIdentifier,0,
A10.10_030_073,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[3],AIIExpiryDate,0,
A10.10_030_074,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[3],AIIStrikePrice,0,
A10.10_030_075,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[3],PositionType,0,
A10.10_030_076,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[3],PositionValue,0,
A10.10_030_077,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[3],ShortPositionHedgingRate,0,
A10.10_040_064_xkey,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[4],Ranking,1,4
A10.10_040_065,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[4],SubAssetType,0,
A10.10_040_066,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[4],InstrumentCodeType,0,
A10.10_040_067,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[4],InstrumentName,0,
A10.10_040_068,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded[4],ISINInstrumentIdentification,0,
A10.10_040_069,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[4],AIIExchangeCode,0,
A10.10_040_070,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[4],AIIProductCode,0,
A10.10_040_071,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[4],AIIDerivativeType,0,
A10.10_040_072,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[4],AIIPutCallIdentifier,0,
A10.10_040_073,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[4],AIIExpiryDate,0,
A10.10_040_074,AIFReportingInfo.AIFRecordInfo.AIFCompleteDescription.AIFPrincipalInfo.MainInstrumentsTraded.MainInstrumentTraded.AIIInstrumentIdentification[4],AIIStrikePrice,0,
